area,area_title,prim_state,occ_code,occ_title,o_group,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse,h_pct25,h_median,h_pct75,a_pct25,a_median,a_pct75
40,Oklahoma,OK,43-9021,Data Entry Keyers,detailed,2060,12.8,1.235,1.22,17.77,36960,1.2,15.36,17.29,19.97,31950,35960,41540
41,Oregon,OR,43-9021,Data Entry Keyers,detailed,1560,6.8,0.805,0.79,21.22,44140,2.9,17.98,20.38,22.93,37390,42380,47700
42,Pennsylvania,PA,43-9021,Data Entry Keyers,detailed,6730,20.7,1.131,1.11,18.56,38590,3,15.86,18.01,21.15,32980,37450,43980
44,Rhode Island,RI,43-9021,Data Entry Keyers,detailed,380,13.8,0.783,0.77,20.63,42900,3.6,15.26,20.34,23.84,31730,42310,49590
45,South Carolina,SC,43-9021,Data Entry Keyers,detailed,1620,4.9,0.729,0.72,17.76,36940,1.6,14.41,17.04,20.69,29970,35430,43030
46,South Dakota,SD,43-9021,Data Entry Keyers,detailed,**,**,**,**,16.07,33430,5.4,13.48,15.72,18.31,28040,32690,38080
47,Tennessee,TN,43-9021,Data Entry Keyers,detailed,2680,10.4,0.832,0.82,18.52,38530,1.4,16.03,18.04,21.39,33350,37520,44490
48,Texas,TX,43-9021,Data Entry Keyers,detailed,23780,9.5,1.754,1.73,17.36,36100,2.1,13.98,16.91,19.16,29090,35170,39860
49,Utah,UT,43-9021,Data Entry Keyers,detailed,2180,6,1.3,1.28,21.33,44370,1.7,15.53,19.42,27.72,32290,40390,57660
50,Vermont,VT,43-9021,Data Entry Keyers,detailed,360,15.8,1.203,1.18,19.88,41340,3.6,18.03,19.12,21.18,37500,39780,44050
51,Virginia,VA,43-9021,Data Entry Keyers,detailed,3390,15.1,0.851,0.84,16.87,35100,3.3,13.38,15.81,19.03,27840,32870,39580
53,Washington,WA,43-9021,Data Entry Keyers,detailed,2680,6.9,0.768,0.76,21.45,44610,1.1,18.1,21.94,22.71,37640,45630,47250
54,West Virginia,WV,43-9021,Data Entry Keyers,detailed,830,21,1.202,1.18,17.17,35720,1.9,14.83,17.69,18,30840,36790,37440
55,Wisconsin,WI,43-9021,Data Entry Keyers,detailed,2810,8.8,0.974,0.96,17.78,36980,2.1,14.24,17.46,21.08,29620,36310,43840
56,Wyoming,WY,43-9021,Data Entry Keyers,detailed,80,14.5,0.289,0.28,18.31,38080,3.4,13.48,17.28,20.34,28050,35930,42310
1,Alabama,AL,45-0000,"Farming, Fishing, and Forestry Occupations",major,5980,4.6,2.911,1.02,20.54,42720,1.7,15.04,17.84,24.16,31270,37100,50250
2,Alaska,AK,45-0000,"Farming, Fishing, and Forestry Occupations",major,380,15.3,1.226,0.43,24.21,50350,3.2,17.24,21.1,27.72,35850,43890,57660
4,Arizona,AZ,45-0000,"Farming, Fishing, and Forestry Occupations",major,8570,6.8,2.739,0.96,18.19,37840,1.9,14.83,16.15,18.09,30850,33590,37630
5,Arkansas,AR,45-0000,"Farming, Fishing, and Forestry Occupations",major,4720,3.8,3.714,1.3,18.85,39200,1.5,14,17.55,21.43,29120,36500,44580
6,California,CA,45-0000,"Farming, Fishing, and Forestry Occupations",major,204930,1.1,11.42,4.01,18.55,38590,0.7,16.11,16.84,18.34,33500,35020,38150
8,Colorado,CO,45-0000,"Farming, Fishing, and Forestry Occupations",major,4150,6.8,1.466,0.52,20.84,43350,2.8,16.69,18.3,22.85,34710,38060,47520
9,Connecticut,CT,45-0000,"Farming, Fishing, and Forestry Occupations",major,880,11.5,0.531,0.19,20.3,42210,2.4,15,17,23.22,31200,35350,48300
10,Delaware,DE,45-0000,"Farming, Fishing, and Forestry Occupations",major,950,5.7,2.016,0.71,19.19,39910,1.5,14.58,17.83,21.8,30320,37080,45340
11,District of Columbia,DC,45-0000,"Farming, Fishing, and Forestry Occupations",major,230,26.1,0.323,0.11,26.99,56130,4.4,19.71,25.19,33.58,41000,52390,69850
12,Florida,FL,45-0000,"Farming, Fishing, and Forestry Occupations",major,17730,6,1.853,0.65,16.58,34490,1.5,13.18,14.3,17.41,27420,29750,36210
13,Georgia,GA,45-0000,"Farming, Fishing, and Forestry Occupations",major,9760,5.9,2.051,0.72,20.95,43570,1.8,14.88,17.71,23.46,30960,36840,48800
15,Hawaii,HI,45-0000,"Farming, Fishing, and Forestry Occupations",major,1230,17,1.989,0.7,21.11,43910,3.1,16.68,19.52,25.24,34690,40600,52490
16,Idaho,ID,45-0000,"Farming, Fishing, and Forestry Occupations",major,5410,4.3,6.578,2.31,20.65,42950,2.9,14,17.05,23.51,29130,35460,48900
17,Illinois,IL,45-0000,"Farming, Fishing, and Forestry Occupations",major,5700,8.4,0.948,0.33,21.13,43950,1.4,16.98,19.39,22.98,35320,40320,47790
18,Indiana,IN,45-0000,"Farming, Fishing, and Forestry Occupations",major,3480,7.7,1.103,0.39,20.35,42320,2.5,16,19.14,23.45,33290,39820,48770
19,Iowa,IA,45-0000,"Farming, Fishing, and Forestry Occupations",major,5590,4.1,3.616,1.27,21.16,44010,1.6,17.29,20.52,23.02,35970,42690,47880
20,Kansas,KS,45-0000,"Farming, Fishing, and Forestry Occupations",major,3660,5,2.589,0.91,19.11,39740,1.4,15,18.01,21.67,31200,37450,45070
21,Kentucky,KY,45-0000,"Farming, Fishing, and Forestry Occupations",major,2300,8.1,1.17,0.41,18.77,39030,2.5,14.2,17.78,22.42,29540,36980,46630
22,Louisiana,LA,45-0000,"Farming, Fishing, and Forestry Occupations",major,2940,8,1.59,0.56,22.62,47060,1.7,16.3,22.35,26.86,33900,46490,55880
23,Maine,ME,45-0000,"Farming, Fishing, and Forestry Occupations",major,2240,8.4,3.598,1.26,21.46,44630,1.7,18.13,21.25,23.32,37720,44200,48510
24,Maryland,MD,45-0000,"Farming, Fishing, and Forestry Occupations",major,3400,11.2,1.27,0.45,20.11,41820,2,16.32,17.64,22.71,33950,36690,47250
25,Massachusetts,MA,45-0000,"Farming, Fishing, and Forestry Occupations",major,2630,18,0.723,0.25,22.35,46490,3,17.66,20.34,25.6,36740,42300,53240
26,Michigan,MI,45-0000,"Farming, Fishing, and Forestry Occupations",major,6320,7,1.454,0.51,20.51,42660,1.3,16.53,18.11,22.47,34380,37680,46740
27,Minnesota,MN,45-0000,"Farming, Fishing, and Forestry Occupations",major,3520,7,1.222,0.43,22.15,46080,2,16.97,21.57,26.5,35300,44870,55120
28,Mississippi,MS,45-0000,"Farming, Fishing, and Forestry Occupations",major,4050,4.6,3.524,1.24,19.79,41170,2.6,14.77,18.06,23.83,30730,37560,49560
29,Missouri,MO,45-0000,"Farming, Fishing, and Forestry Occupations",major,5690,5.4,1.979,0.7,18.78,39060,1.2,14.83,17.76,21.45,30850,36940,44620
30,Montana,MT,45-0000,"Farming, Fishing, and Forestry Occupations",major,2110,6,4.204,1.48,20.93,43530,1.5,15.97,19.46,24.09,33220,40470,50110
31,Nebraska,NE,45-0000,"Farming, Fishing, and Forestry Occupations",major,2880,6,2.876,1.01,21.51,44730,1.2,18,21.06,23.92,37440,43800,49750
32,Nevada,NV,45-0000,"Farming, Fishing, and Forestry Occupations",major,940,13.4,0.632,0.22,20.05,41710,3.6,15.53,17.58,23.54,32310,36570,48960
33,New Hampshire,NH,45-0000,"Farming, Fishing, and Forestry Occupations",major,840,9.6,1.24,0.44,19.64,40860,2.7,15,18.99,22.92,31200,39500,47660
34,New Jersey,NJ,45-0000,"Farming, Fishing, and Forestry Occupations",major,5000,13.6,1.189,0.42,19.07,39660,2.7,16.21,17.12,21.19,33710,35610,44080
35,New Mexico,NM,45-0000,"Farming, Fishing, and Forestry Occupations",major,3170,7.6,3.745,1.32,17.1,35560,2.7,12.98,15.8,19.23,26990,32870,39990
36,New York,NY,45-0000,"Farming, Fishing, and Forestry Occupations",major,5130,6.9,0.546,0.19,20.92,43520,1.2,16.72,18.46,23.26,34770,38390,48380
37,North Carolina,NC,45-0000,"Farming, Fishing, and Forestry Occupations",major,7180,4.4,1.497,0.53,19.16,39840,1.5,14.78,17.45,21.89,30730,36290,45530
38,North Dakota,ND,45-0000,"Farming, Fishing, and Forestry Occupations",major,1040,9.1,2.482,0.87,22.79,47410,1.9,17.68,21.79,23.99,36770,45320,49900
39,Ohio,OH,45-0000,"Farming, Fishing, and Forestry Occupations",major,6130,7.8,1.121,0.39,21.33,44370,2.7,15.13,19.44,24.27,31470,40430,50480
40,Oklahoma,OK,45-0000,"Farming, Fishing, and Forestry Occupations",major,3960,7.4,2.38,0.84,19.19,39910,1.7,14.23,16.91,21.5,29600,35170,44710
41,Oregon,OR,45-0000,"Farming, Fishing, and Forestry Occupations",major,14980,2.3,7.708,2.71,20.62,42890,1.2,15.99,17.16,23.9,33260,35690,49710
42,Pennsylvania,PA,45-0000,"Farming, Fishing, and Forestry Occupations",major,6390,3.6,1.075,0.38,20,41590,1.4,14.42,18.41,23.77,29990,38290,49440
44,Rhode Island,RI,45-0000,"Farming, Fishing, and Forestry Occupations",major,210,30.8,0.424,0.15,19.95,41500,3.2,16.75,17.08,20.6,34840,35520,42850
45,South Carolina,SC,45-0000,"Farming, Fishing, and Forestry Occupations",major,3120,3.4,1.405,0.49,19.81,41200,1.6,14.35,18.15,23.15,29840,37740,48160
46,South Dakota,SD,45-0000,"Farming, Fishing, and Forestry Occupations",major,1760,6.8,3.955,1.39,19.15,39830,1.5,16.39,18.07,20.96,34090,37590,43610
47,Tennessee,TN,45-0000,"Farming, Fishing, and Forestry Occupations",major,5490,9.6,1.705,0.6,18.35,38160,2.4,14.62,16.4,19.21,30410,34110,39960
48,Texas,TX,45-0000,"Farming, Fishing, and Forestry Occupations",major,15210,4.9,1.122,0.39,18.3,38060,1.3,13.82,16.62,21.03,28750,34570,43740
49,Utah,UT,45-0000,"Farming, Fishing, and Forestry Occupations",major,1200,8.2,0.713,0.25,20.11,41820,1.9,16.1,18.68,22.94,33480,38860,47720
50,Vermont,VT,45-0000,"Farming, Fishing, and Forestry Occupations",major,620,12.4,2.067,0.73,21.87,45490,1.8,17.45,21.19,24.24,36300,44080,50420
51,Virginia,VA,45-0000,"Farming, Fishing, and Forestry Occupations",major,5290,4.8,1.329,0.47,20.89,43450,1.7,16.05,18.55,23.97,33370,38580,49850
53,Washington,WA,45-0000,"Farming, Fishing, and Forestry Occupations",major,16850,4.8,4.821,1.69,20.99,43660,1.1,16.4,17.88,23.07,34110,37200,47980
54,West Virginia,WV,45-0000,"Farming, Fishing, and Forestry Occupations",major,1660,3.3,2.417,0.85,18.87,39240,2.6,14.14,16.85,21.54,29420,35050,44800
55,Wisconsin,WI,45-0000,"Farming, Fishing, and Forestry Occupations",major,4030,4.6,1.397,0.49,19.42,40390,1.6,14.65,18.88,22.73,30460,39260,47270
56,Wyoming,WY,45-0000,"Farming, Fishing, and Forestry Occupations",major,580,6.4,2.114,0.74,18.05,37550,1.3,14.26,17.09,21.24,29660,35540,44190
1,Alabama,AL,47-0000,Construction and Extraction Occupations,major,86100,1.6,41.938,1.02,23.52,48910,0.5,17.43,22.08,28.35,36250,45930,58970
2,Alaska,AK,47-0000,Construction and Extraction Occupations,major,19580,2,62.834,1.53,35.89,74650,1,25.47,33.35,44.43,52980,69370,92410
4,Arizona,AZ,47-0000,Construction and Extraction Occupations,major,156440,1.3,49.984,1.22,27.16,56490,0.5,21.61,24.93,30.59,44940,51840,63630
5,Arkansas,AR,47-0000,Construction and Extraction Occupations,major,50100,1.4,39.412,0.96,22.31,46400,0.7,17.31,21,25.68,36010,43680,53420
6,California,CA,47-0000,Construction and Extraction Occupations,major,668430,1,37.247,0.91,35.69,74240,0.4,24.03,31.08,44.02,49970,64640,91550
8,Colorado,CO,47-0000,Construction and Extraction Occupations,major,138730,0.9,48.987,1.19,29.11,60560,0.5,22.56,27.9,33.57,46930,58030,69830
9,Connecticut,CT,47-0000,Construction and Extraction Occupations,major,48190,1.4,29.023,0.71,32.24,67060,0.7,23.6,30.41,37.67,49090,63250,78360
10,Delaware,DE,47-0000,Construction and Extraction Occupations,major,16480,1.9,35.111,0.86,29.48,61320,1.2,21.82,27.77,36.15,45390,57760,75180
11,District of Columbia,DC,47-0000,Construction and Extraction Occupations,major,12040,3.3,17.148,0.42,33.54,69750,2,23.64,30.29,38.88,49160,63000,80870
12,Florida,FL,47-0000,Construction and Extraction Occupations,major,446940,1.6,46.711,1.14,24.65,51280,0.4,18.2,22.73,28.27,37860,47270,58800
13,Georgia,GA,47-0000,Construction and Extraction Occupations,major,141180,1.5,29.672,0.72,25.23,52480,0.5,18.13,22.97,29.43,37720,47770,61210
15,Hawaii,HI,47-0000,Construction and Extraction Occupations,major,30390,1.3,49.249,1.2,38.35,79770,0.9,27.74,37.69,49.71,57700,78400,103400
16,Idaho,ID,47-0000,Construction and Extraction Occupations,major,52310,1.4,63.584,1.55,25.12,52260,0.7,18.86,23.05,29.41,39220,47950,61160
17,Illinois,IL,47-0000,Construction and Extraction Occupations,major,188740,1.2,31.395,0.77,36.99,76930,0.9,24.04,36.71,48.57,50000,76370,101020
18,Indiana,IN,47-0000,Construction and Extraction Occupations,major,131890,0.8,41.782,1.02,29.48,61310,0.4,22.3,28.2,36.86,46390,58660,76660
19,Iowa,IA,47-0000,Construction and Extraction Occupations,major,70400,1.1,45.576,1.11,27.86,57940,0.5,22.01,26.07,32.56,45780,54230,67720
20,Kansas,KS,47-0000,Construction and Extraction Occupations,major,61020,1.3,43.215,1.05,26.45,55010,0.7,18.88,23.34,31.06,39260,48550,64610
21,Kentucky,KY,47-0000,Construction and Extraction Occupations,major,71850,1.2,36.602,0.89,25.79,53650,0.5,18.81,23.65,30.3,39120,49190,63020
22,Louisiana,LA,47-0000,Construction and Extraction Occupations,major,108350,1.4,58.511,1.43,25.36,52760,0.5,18.13,23.38,30.43,37710,48630,63280
23,Maine,ME,47-0000,Construction and Extraction Occupations,major,30890,1.2,49.675,1.21,26.95,56050,0.6,22.06,25,30.06,45880,52000,62520
24,Maryland,MD,47-0000,Construction and Extraction Occupations,major,114330,1.4,42.701,1.04,29.1,60530,0.7,21.8,27.35,34.91,45340,56880,72620
25,Massachusetts,MA,47-0000,Construction and Extraction Occupations,major,136120,1.4,37.36,0.91,38.04,79120,0.8,26.6,36.61,47.44,55330,76150,98680
26,Michigan,MI,47-0000,Construction and Extraction Occupations,major,156730,1,36.046,0.88,29.13,60600,0.6,22.22,27.79,35.67,46220,57790,74200
27,Minnesota,MN,47-0000,Construction and Extraction Occupations,major,110960,1.2,38.513,0.94,33.93,70580,0.7,24.36,31.62,42.21,50670,65770,87800
28,Mississippi,MS,47-0000,Construction and Extraction Occupations,major,43870,1.1,38.149,0.93,23.3,48450,0.8,17.01,21.11,28.43,35380,43910,59130
29,Missouri,MO,47-0000,Construction and Extraction Occupations,major,110430,1.1,38.392,0.94,29.97,62340,0.8,21.26,28.03,37.78,44220,58300,78580
30,Montana,MT,47-0000,Construction and Extraction Occupations,major,33260,1.6,66.295,1.62,28.36,58990,0.8,22.47,27.39,33.84,46740,56960,70390
31,Nebraska,NE,47-0000,Construction and Extraction Occupations,major,49450,1.2,49.41,1.21,26.17,54430,0.6,19.72,23.34,30.08,41020,48540,62560
32,Nevada,NV,47-0000,Construction and Extraction Occupations,major,87330,1.3,58.937,1.44,31.51,65540,0.9,22.66,28.88,38.06,47120,60070,79170
33,New Hampshire,NH,47-0000,Construction and Extraction Occupations,major,24310,1.6,36.006,0.88,28.56,59410,0.6,21.93,27.05,33.88,45610,56260,70480
34,New Jersey,NJ,47-0000,Construction and Extraction Occupations,major,126850,1.4,30.187,0.74,37.43,77840,1.1,24.38,33.48,48.55,50720,69630,100980
35,New Mexico,NM,47-0000,Construction and Extraction Occupations,major,54790,1.3,64.8,1.58,25.03,52060,0.6,18.18,22.56,29.22,37810,46930,60780
36,New York,NY,47-0000,Construction and Extraction Occupations,major,338430,1.7,36.031,0.88,35.36,73550,0.7,23.57,30.77,43.65,49020,64000,90790
37,North Carolina,NC,47-0000,Construction and Extraction Occupations,major,189140,1,39.445,0.96,24.51,50980,0.4,18.44,22.81,28.52,38360,47440,59320
38,North Dakota,ND,47-0000,Construction and Extraction Occupations,major,32010,2,76.671,1.87,30.89,64250,0.8,23.46,28.9,35.77,48790,60110,74400
39,Ohio,OH,47-0000,Construction and Extraction Occupations,major,185300,0.9,33.881,0.83,29.34,61020,0.5,22.25,28.53,35.94,46280,59340,74760
40,Oklahoma,OK,47-0000,Construction and Extraction Occupations,major,83080,1.3,49.917,1.22,25.21,52440,0.6,18.26,22.7,29.31,37980,47220,60970
41,Oregon,OR,47-0000,Construction and Extraction Occupations,major,86240,1.5,44.379,1.08,33.05,68740,0.5,23.25,29.57,40.57,48360,61500,84380
42,Pennsylvania,PA,47-0000,Construction and Extraction Occupations,major,216770,0.9,36.442,0.89,29.72,61810,0.6,22.07,27.59,35.69,45900,57390,74220
44,Rhode Island,RI,47-0000,Construction and Extraction Occupations,major,17550,2.5,35.944,0.88,32.28,67140,1.5,23.27,29.86,37.82,48400,62110,78670
45,South Carolina,SC,47-0000,Construction and Extraction Occupations,major,77590,1.5,34.905,0.85,23.98,49880,0.7,17.99,22.48,28.3,37420,46750,58860
46,South Dakota,SD,47-0000,Construction and Extraction Occupations,major,24840,1.1,55.896,1.36,24.08,50080,0.6,18.66,22.71,28.35,38800,47240,58970
47,Tennessee,TN,47-0000,Construction and Extraction Occupations,major,122640,1.1,38.098,0.93,24.73,51440,0.5,18.57,22.73,28.84,38620,47270,59990
48,Texas,TX,47-0000,Construction and Extraction Occupations,major,639170,1.4,47.144,1.15,25.13,52260,0.5,18.4,22.77,28.99,38280,47370,60300
49,Utah,UT,47-0000,Construction and Extraction Occupations,major,106660,1.1,63.542,1.55,26.7,55530,0.5,20.63,24.39,30.66,42900,50740,63780
50,Vermont,VT,47-0000,Construction and Extraction Occupations,major,13960,1.4,46.426,1.13,26.92,55990,0.6,22.42,25,29.72,46630,52000,61820
51,Virginia,VA,47-0000,Construction and Extraction Occupations,major,163520,1.4,41.075,1,26.38,54860,0.6,19.08,23.76,30.13,39690,49420,62670
53,Washington,WA,47-0000,Construction and Extraction Occupations,major,173070,0.9,49.512,1.21,37.17,77320,0.6,25.79,34.29,46.53,53640,71330,96780
54,West Virginia,WV,47-0000,Construction and Extraction Occupations,major,41570,1.2,60.363,1.47,26.8,55740,0.6,18.36,24.1,31.7,38190,50130,65940
55,Wisconsin,WI,47-0000,Construction and Extraction Occupations,major,110650,0.8,38.34,0.94,30.83,64120,0.6,22.94,29.17,38.18,47710,60670,79410
56,Wyoming,WY,47-0000,Construction and Extraction Occupations,major,24950,1.3,91.14,2.22,28.31,58880,0.6,21.6,25.86,34.7,44920,53780,72170
1,Alabama,AL,49-0000,"Installation, Maintenance, and Repair Occupations",major,105670,0.9,51.469,1.3,26.67,55480,0.4,18.36,24.1,32.05,38190,50130,66650
2,Alaska,AK,49-0000,"Installation, Maintenance, and Repair Occupations",major,17280,1.8,55.441,1.41,34.49,71750,0.9,23.75,32.68,43.82,49400,67970,91150
4,Arizona,AZ,49-0000,"Installation, Maintenance, and Repair Occupations",major,133180,1.4,42.553,1.08,26.91,55960,0.6,19,24.02,31.17,39520,49970,64840
5,Arkansas,AR,49-0000,"Installation, Maintenance, and Repair Occupations",major,59840,1.1,47.069,1.19,24.41,50760,0.5,17.58,22.62,29.11,36560,47050,60540
6,California,CA,49-0000,"Installation, Maintenance, and Repair Occupations",major,546790,0.8,30.469,0.77,32.19,66960,0.5,22.43,29.64,38.11,46640,61650,79260
8,Colorado,CO,49-0000,"Installation, Maintenance, and Repair Occupations",major,103630,1.2,36.594,0.93,30.08,62560,0.4,22.27,28.6,36.47,46330,59480,75850
9,Connecticut,CT,49-0000,"Installation, Maintenance, and Repair Occupations",major,53070,1.8,31.965,0.81,30.54,63520,0.6,21.92,28.86,37.31,45600,60020,77600
10,Delaware,DE,49-0000,"Installation, Maintenance, and Repair Occupations",major,16670,2.1,35.529,0.9,29.56,61480,0.9,21.76,28.36,36.52,45250,58980,75960
11,District of Columbia,DC,49-0000,"Installation, Maintenance, and Repair Occupations",major,9500,4.8,13.54,0.34,32.24,67070,1.8,23.55,30.3,38.8,48980,63020,80700
12,Florida,FL,49-0000,"Installation, Maintenance, and Repair Occupations",major,401220,0.8,41.933,1.06,25.37,52770,0.3,18.12,23.1,29.9,37690,48040,62190
13,Georgia,GA,49-0000,"Installation, Maintenance, and Repair Occupations",major,204480,0.9,42.976,1.09,26.78,55710,0.4,18.65,24.2,31.56,38790,50340,65630
15,Hawaii,HI,49-0000,"Installation, Maintenance, and Repair Occupations",major,22790,2.2,36.931,0.94,32.3,67180,0.7,23.28,30.37,38.67,48420,63170,80440
16,Idaho,ID,49-0000,"Installation, Maintenance, and Repair Occupations",major,36340,1.6,44.168,1.12,25.71,53480,0.6,18.32,23.41,30.3,38100,48690,63020
17,Illinois,IL,49-0000,"Installation, Maintenance, and Repair Occupations",major,202590,1.8,33.7,0.85,29.21,60750,0.6,20.86,27.75,36.3,43390,57730,75500
18,Indiana,IN,49-0000,"Installation, Maintenance, and Repair Occupations",major,144800,0.9,45.869,1.16,27.69,57590,0.4,20.8,26.13,33.25,43270,54340,69160
19,Iowa,IA,49-0000,"Installation, Maintenance, and Repair Occupations",major,67880,1,43.942,1.11,27.03,56230,0.4,20.92,25.82,30.96,43520,53710,64400
20,Kansas,KS,49-0000,"Installation, Maintenance, and Repair Occupations",major,63480,1.2,44.96,1.14,27.21,56610,0.7,19.61,25.05,32.52,40780,52100,67640
21,Kentucky,KY,49-0000,"Installation, Maintenance, and Repair Occupations",major,90750,1.4,46.227,1.17,26.64,55400,0.4,18.47,24.48,31.89,38430,50920,66320
22,Louisiana,LA,49-0000,"Installation, Maintenance, and Repair Occupations",major,93830,1.5,50.67,1.28,26.47,55060,0.5,17.81,23.72,32.05,37040,49330,66660
23,Maine,ME,49-0000,"Installation, Maintenance, and Repair Occupations",major,26730,1.2,42.988,1.09,27.62,57450,0.6,21.33,26.14,31.52,44370,54370,65560
24,Maryland,MD,49-0000,"Installation, Maintenance, and Repair Occupations",major,95360,1.8,35.615,0.9,29.58,61530,0.7,21.8,28.02,36.58,45340,58270,76090
25,Massachusetts,MA,49-0000,"Installation, Maintenance, and Repair Occupations",major,106130,1.6,29.13,0.74,32.05,66670,0.6,23.04,29.81,38.39,47920,62000,79860
26,Michigan,MI,49-0000,"Installation, Maintenance, and Repair Occupations",major,171890,0.7,39.532,1,27.16,56480,0.4,19.25,24.48,31.68,40030,50920,65890
27,Minnesota,MN,49-0000,"Installation, Maintenance, and Repair Occupations",major,104530,1.1,36.282,0.92,29.39,61140,0.6,22.34,28.38,35.94,46460,59020,74760
28,Mississippi,MS,49-0000,"Installation, Maintenance, and Repair Occupations",major,56780,0.9,49.378,1.25,24.18,50300,0.5,16.9,22.31,29.77,35150,46400,61920
29,Missouri,MO,49-0000,"Installation, Maintenance, and Repair Occupations",major,122040,1.3,42.429,1.08,26.85,55850,0.6,18.57,24.25,31.38,38620,50430,65260
30,Montana,MT,49-0000,"Installation, Maintenance, and Repair Occupations",major,23490,2,46.816,1.19,26.9,55950,0.7,18.74,24.15,31.75,38980,50240,66040
31,Nebraska,NE,49-0000,"Installation, Maintenance, and Repair Occupations",major,43840,1.5,43.804,1.11,26.76,55660,0.5,20.23,24.87,30.73,42070,51740,63920
